149	1552463705631	0.043	-1.018	9.785	100
150	1552463705650	0.039	-1.026	9.789	100
151	1552463705671	0.052	-1.01	9.796	100
152	1552463705688	0.047	-1.035	9.808	100
153	1552463705707	0.056	-1.01	9.792	100
154	1552463705745	0.055	-1.013	9.794	100
155	1552463705765	0.046	-1.023	9.788	100
156	1552463705784	0.043	-1.029	9.8	100
157	1552463705803	0.038	-1.021	9.799	100
158	1552463705822	0.036	-1.002	9.782	100
159	1552463705842	0.047	-1.021	9.796	100
160	1552463705860	0.037	-1.025	9.803	100
161	1552463705878	0.045	-1.023	9.802	100
162	1552463705898	0.049	-1.011	9.783	100
163	1552463705917	0.043	-1.025	9.792	100
164	1552463705938	0.043	-1.04	9.822	100
165	1552463705956	0.036	-1.028	9.815	100
166	1552463705975	0.042	-1.025	9.787	100
167	1552463705994	0.048	-1.037	9.79	100
168	1552463706012	0.047	-1.031	9.799	100
169	1552463706036	0.048	-1.016	9.79	100
170	1552463706051	0.037	-1.016	9.806	100
171	1552463706069	0.038	-1.02	9.797	100
172	1552463706088	0.031	-1.026	9.79	100
173	1552463706109	0.063	-1.034	9.745	100
174	1552463706127	0.047	-1.03	9.566	100
175	1552463706167	0.041	-1.02	9.866	100
176	1552463706191	0.025	-1.038	9.71	100
177	1552463706205	0.04	-0.998	9.96	100
178	1552463706223	0.061	-1.066	9.606	100
179	1552463706242	0.032	-1.001	9.951	100
180	1552463706261	0.059	-1.051	9.676	100
181	1552463706280	0.034	-1.03	9.876	100
182	1552463706301	0.057	-1.049	9.725	100
183	1552463706322	0.04	-1.021	9.835	100
184	1552463706339	0.051	-1.035	9.737	100
185	1552463706357	0.033	-1.032	9.828	100
186	1552463706376	0.057	-1.036	9.751	100
187	1552463706396	0.04	-1.012	9.843	100
188	1552463706415	0.046	-1.036	9.718	100
189	1552463706436	0.031	-1.042	9.853	100
190	1552463706453	0.038	-1.043	9.73	100
191	1552463706471	0.072	-1.014	9.79	100
192	1552463706491	0.029	-1.007	9.873	100
193	1552463706513	0.057	-1.034	9.655	100
194	1552463706531	0.029	-1.026	9.897	100
195	1552463706548	0.034	-1.038	9.768	100
196	1552463706569	0.079	-1.027	9.688	100
197	1552463706605	0.039	-1.001	9.936	100
198	1552463706623	0.046	-1.008	9.431	100
199	1552463706643	0.038	-1.041	9.778	100
200	1552463706662	0.031	-1.035	9.78	100
201	1552463706681	0.049	-1.015	9.793	100
202	1552463706700	0.045	-1.022	9.799	100
203	1552463706723	0.056	-1.021	9.798	100
204	1552463706738	0.048	-1.023	9.639	100
205	1552463706757	0.053	-1.014	9.524	100
206	1552463706777	0.032	-1.019	9.863	100
207	1552463706797	0.037	-1.012	9.784	100
208	1552463706815	0.039	-1.017	9.796	100
209	1552463706838	0.058	-1.039	9.779	100
210	1552463706854	0.031	-1.034	9.827	100
211	1552463706871	0.049	-1.034	9.727	100
212	1552463706891	0.031	-1.011	9.876	100
213	1552463706910	0.069	-1.046	9.68	100
214	1552463706929	0.025	-1.01	9.915	100
215	1552463706948	0.047	-1.047	9.658	100
216	1552463706969	0.054	-1.002	9.913	100
217	1552463706988	0.022	-1.034	9.744	100
218	1552463707008	0.07	-1.032	9.73	100
219	1552463707045	0.012	-1.023	9.929	100
220	1552463707069	0.059	-1.047	9.623	100
221	1552463707085	0.041	-1.007	9.918	100
222	1552463707103	0.044	-1.036	9.733	100
223	1552463707122	0.074	-1.028	9.773	100
224	1552463707140	0.032	-1.02	9.854	100
225	1552463707158	0.06	-1.029	9.705	100
226	1552463707177	0.043	-1.017	9.868	100
227	1552463707197	0.045	-1.026	9.749	100
228	1552463707218	0.053	-1.022	9.762	100
229	1552463707236	0.037	-1.01	9.872	100
230	1552463707257	0.029	-1.016	9.79	100
231	1552463707274	0.031	-1.02	9.761	100
232	1552463707292	0.057	-1.016	9.785	100
233	1552463707312	0.057	-1.025	9.801	100
234	1552463707330	0.057	-1.018	9.8	100
235	1552463707349	0.025	-1.028	9.918	100
236	1552463707370	0.027	-1.046	10.033	100
237	1552463707388	0.061	-1.034	9.683	100
238	1552463707407	0.022	-1.006	9.999	100
239	1552463707428	0.082	-1.061	9.558	100
240	1552463707465	0.013	-0.994	10.021	100
241	1552463707485	0.067	-1.054	9.591	100
242	1552463707507	0.011	-1.026	9.942	100
243	1552463707524	0.057	-1.047	9.637	100
244	1552463707542	0.033	-1.001	9.923	100
245	1552463707561	0.044	-1.028	9.709	100
246	1552463707579	0.043	-1.02	9.831	100
247	1552463707599	0.027	-1.033	9.783	100
248	1552463707619	0.052	-1.032	9.755	100
249	1552463707640	0.031	-1.017	9.842	100
250	1552463707657	0.046	-1.029	9.729	100
251	1552463707675	0.03	-1.025	9.851	100
252	1552463707695	0.047	-1.039	9.726	100
253	1552463707714	0.046	-1.026	9.807	100
254	1552463707733	0.033	-1.028	9.827	100
255	1552463707753	0.068	-1.027	9.707	100
256	1552463707772	0.04	-1.019	9.885	100
257	1552463707790	0.042	-1.025	9.73	100
258	1552463707809	0.058	-1.017	9.766	100
259	1552463707828	0.019	-1.03	9.899	100
260	1552463707849	0.022	-1.007	9.55	100
261	1552463707866	0.057	-1.02	9.803	100
262	1552463707906	0.053	-1.022	9.811	100
263	1552463707923	0.044	-1.022	9.794	100
264	1552463707942	0.041	-1.014	9.785	100
265	1552463707962	0.047	-1.022	9.803	100
266	1552463707982	0.02	-1.005	9.707	100
267	1552463708002	0.054	-1.012	9.512	100
268	1552463708021	0.041	-1.033	9.861	100
269	1552463708039	0.042	-1.031	9.826	100
270	1552463708057	0.059	-1.024	9.726	100
271	1552463708076	0.043	-1.018	9.825	100
272	1552463708095	0.047	-1.025	9.758	100
273	1552463708115	0.035	-1.019	9.819	100
274	1552463708133	0.057	-1.025	9.742	100
275	1552463708153	0.038	-1.012	9.856	100
276	1552463708175	0.046	-1.031	9.706	100
277	1552463708191	0.052	-1.018	9.836	100
278	1552463708210	0.032	-1.022	9.817	100
279	1552463708231	0.062	-1.027	9.69	100
280	1552463708249	0.044	-1.013	9.917	100
281	1552463708267	0.031	-1.034	9.729	100
282	1552463708288	0.059	-1.023	9.73	100
283	1552463708304	0.028	-1.015	9.954	100
284	1552463708344	0.04	-1.029	9.672	100
285	1552463708363	0.073	-1.023	9.758	100
286	1552463708383	0.026	-1.011	9.917	100
287	1552463708402	0.053	-1.029	9.678	100
288	1552463708423	0.062	-1.027	9.774	100
289	1552463708441	0.032	-1.026	9.869	100
290	1552463708458	0.05	-1.017	9.757	100
291	1552463708477	0.031	-1.003	9.878	100
292	1552463708496	0.031	-1.014	9.774	100
293	1552463708517	0.026	-1.01	9.759	100
294	1552463708537	0.035	-1.023	9.787	100
295	1552463708557	0.042	-1.034	9.799	100
296	1552463708575	0.043	-1.013	9.785	100
297	1552463708594	0.039	-1.025	9.931	100
298	1552463708611	0.03	-1.045	10.013	100
299	1552463708630	0.056	-1.032	9.762	100
300	1552463708649	0.028	-1.008	9.917	100
301	1552463708668	0.049	-1.052	9.634	100
302	1552463708689	0.027	-1.009	9.938	100
303	1552463708708	0.064	-1.049	9.618	100
304	1552463708725	0.045	-0.996	9.933	100
305	1552463708745	0.03	-1.053	9.715	100
306	1552463708783	0.077	-1.026	9.752	100
307	1552463708804	0.022	-1.013	9.888	100
308	1552463708822	0.066	-1.039	9.647	100
309	1552463708842	0.038	-1.01	9.888	100
310	1552463708860	0.039	-1.032	9.766	100
311	1552463708879	0.071	-1.028	9.721	100
312	1552463708897	0.033	-1.024	9.876	100
313	1552463708917	0.056	-1.036	9.718	100
314	1552463708936	0.058	-1.027	9.805	100
315	1552463708955	0.037	-1.024	9.839	100
316	1552463708976	0.058	-1.031	9.706	100
317	1552463708994	0.041	-1.021	9.842	100
318	1552463709014	0.037	-1.031	9.789	100
319	1552463709032	0.064	-1.028	9.724	100
320	1552463709051	0.031	-1.015	9.885	100
321	1552463709070	0.03	-1.032	9.744	100
322	1552463709092	0.02	-1.013	9.502	100
323	1552463709111	0.047	-1.015	9.763	100
324	1552463709129	0.051	-1.024	9.817	100
325	1552463709147	0.053	-1.007	9.785	100
326	1552463709166	0.042	-1.022	9.782	100
327	1552463709204	0.058	-1.003	9.796	100
328	1552463709225	0.016	-1.015	9.707	100
329	1552463709241	0.059	-1.017	9.99	100
330	1552463709260	0.023	-1.029	9.844	100
331	1552463709280	0.042	-1.022	9.702	100
332	1552463709299	0.047	-1.014	9.865	100
333	1552463709318	0.039	-1.037	9.755	100
334	1552463709341	0.053	-1.019	9.813	100
335	1552463709358	0.034	-1.033	9.784	100
336	1552463709375	0.055	-1.028	9.759	100
337	1552463709396	0.035	-1.027	9.839	100
338	1552463709416	0.055	-1.028	9.721	100
339	1552463709434	0.039	-1.004	9.858	100
340	1552463709452	0.037	-1.019	9.75	100
341	1552463709473	0.059	-1.021	9.765	100
342	1552463709490	0.034	-1.018	9.878	100
343	1552463709510	0.055	-1.022	9.687	100
344	1552463709529	0.048	-1.02	9.813	100
345	1552463709548	0.01	-1.024	9.868	100
346	1552463709567	0.059	-1.042	9.654	100
347	1552463709588	0.05	-1.021	9.842	100
348	1552463709607	0.011	-1.025	9.887	100
349	1552463709644	0.063	-1.036	9.627	100
350	1552463709662	0.053	-1.019	9.838	100
351	1552463709682	0.028	-1.035	9.873	100
352	1552463709701	0.062	-1.035	9.714	100
353	1552463709721	0.029	-1.012	9.987	100
354	1552463709742	0.049	-1.008	9.824	100
355	1552463709759	0.027	-1.013	9.765	100
356	1552463709777	0.028	-1.027	9.786	100
357	1552463709797	0.043	-1.01	9.783	100
358	1552463709816	0.042	-1.013	9.775	100
359	1552463709835	0.029	-1.011	9.641	100
360	1552463709854	0.028	-1.001	9.626	100
361	1552463709875	0.05	-1.023	9.665	100
362	1552463709894	0.039	-1.014	9.841	100
363	1552463709911	0.043	-1.035	9.706	100
364	1552463709931	0.036	-1.002	9.886	100
365	1552463709949	0.044	-1.034	9.692	100
366	1552463709967	0.033	-1.005	9.88	100
367	1552463709988	0.032	-1.028	9.721	100
368	1552463710008	0.062	-1.026	9.8	100
369	1552463710026	0.02	-1.025	9.875	100
370	1552463710045	0.079	-1.032	9.619	100
371	1552463710096	0.025	-1.012	9.968	100
372	1552463710102	0.033	-1.054	9.663	100
373	1552463710121	0.063	-1.015	9.828	100
374	1552463710141	0.028	-1.028	9.838	100
375	1552463710158	0.065	-1.029	9.671	100
376	1552463710178	0.032	-1.019	9.887	100
377	1552463710197	0.048	-1.037	9.735	100
378	1552463710216	0.061	-1.031	9.778	100
379	1552463710236	0.033	-1.026	9.839	100
380	1552463710255	0.053	-1.032	9.707	100
381	1552463710276	0.042	-1.026	9.841	100
382	1552463710292	0.033	-1.041	9.77	100
383	1552463710313	0.052	-1.03	9.777	100
384	1552463710332	0.029	-1.01	9.765	100
385	1552463710350	0.039	-1.013	9.739	100
386	1552463710372	0.044	-1.029	9.796	100
387	1552463710394	0.056	-1.031	9.83	100
388	1552463710413	0.033	-0.996	9.782	100
389	1552463710425	0.031	-1.005	9.762	100
390	1552463710444	0.045	-1.03	9.8	100
391	1552463710463	0.042	-1.034	9.795	100
392	1552463710502	0.061	-1.015	9.79	100
393	1552463710523	0.032	-1.015	9.798	100
394	1552463710541	0.039	-1.005	9.816	100
395	1552463710561	0.057	-1.006	9.795	100
396	1552463710580	0.065	-1.026	9.79	100
397	1552463710599	0.054	-1.045	9.802	100
398	1552463710618	0.034	-1.021	9.796	100
399	1552463710639	0.04	-1.013	9.787	100
400	1552463710656	0.05	-1.015	9.799	100
401	1552463710675	0.056	-1.02	9.802	100
402	1552463710695	0.04	-1.031	9.795	100
403	1552463710714	0.028	-1.025	9.791	100
404	1552463710733	0.04	-1.025	9.801	100
405	1552463710752	0.051	-1.019	9.803	100
406	1552463710771	0.043	-1.007	9.787	100
407	1552463710792	0.037	-1.023	9.788	100
408	1552463710811	0.039	-1.028	9.801	100
409	1552463710829	0.052	-1.016	9.785	100
410	1552463710847	0.052	-1.019	9.802	100
411	1552463710867	0.062	-1.02	9.804	100
412	1552463710885	0.045	-1.029	9.811	100
413	1552463710905	0.037	-1.025	9.79	100
414	1552463710945	0.049	-1.006	9.773	100
415	1552463710963	0.053	-1.026	9.795	100
416	1552463710980	0.039	-1.037	9.806	100
417	1552463711000	0.039	-1.02	9.788	100
418	1552463711019	0.041	-1.032	9.815	100
419	1552463711039	0.048	-1.02	9.8	100
420	1552463711058	0.051	-1.011	9.791	100
421	1552463711077	0.046	-1.018	9.793	100
422	1552463711096	0.049	-1.008	9.79	100
423	1552463711116	0.044	-1.009	9.783	100
424	1552463711135	0.044	-1.035	9.79	100
425	1552463711155	0.051	-1.035	9.794	100
426	1552463711172	0.063	-1.015	9.802	100
427	1552463711191	0.056	-1.011	9.811	100
428	1552463711211	0.042	-1.015	9.798	100
429	1552463711230	0.048	-1.013	9.778	100
430	1552463711249	0.051	-1.02	9.787	100
431	1552463711268	0.045	-1.022	9.79	100
432	1552463711287	0.034	-1.022	9.79	100
433	1552463711306	0.049	-1.012	9.802	100
434	1552463711325	0.051	-1.017	9.79	100
435	1552463711345	0.032	-1.043	9.79	100
436	1552463711383	0.051	-1.025	9.772	100
437	1552463711402	0.052	-1.026	9.811	100
438	1552463711421	0.03	-1.013	9.779	100
439	1552463711442	0.032	-1.021	9.766	100
440	1552463711460	0.049	-1.036	9.799	100
441	1552463711478	0.055	-1.028	9.797	100
442	1552463711497	0.043	-1.029	9.809	100
443	1552463711516	0.035	-1.013	9.793	100
444	1552463711537	0.036	-1.014	9.794	100
445	1552463711556	0.046	-1.02	9.783	100
446	1552463711573	0.044	-1.028	9.786	100
447	1552463711593	0.035	-1.024	9.797	100
448	1552463711611	0.04	-1.016	9.796	100
449	1552463711631	0.057	-1.01	9.796	100
450	1552463711650	0.044	-1.014	9.787	100
451	1552463711669	0.046	-1.019	9.796	100
452	1552463711688	0.055	-1.02	9.803	100
453	1552463711712	0.044	-1.024	9.788	100
454	1552463711726	0.05	-1.029	9.801	100
455	1552463711745	0.047	-1.016	9.789	100
456	1552463711765	0.051	-1.015	9.796	100
457	1552463711784	0.051	-1.046	9.809	100
458	1552463711823	0.03	-1.031	9.791	100
459	1552463711844	0.035	-1.021	9.773	100
460	1552463711861	0.046	-1.024	9.796	100
461	1552463711879	0.047	-1.007	9.792	100
462	1552463711899	0.049	-1.017	9.792	100
463	1552463711918	0.042	-1.025	9.8	100
464	1552463711938	0.011	-1.025	9.697	100
465	1552463711956	-0.024	-1.027	9.58	100
466	1552463711975	0.026	-1.03	9.761	100
467	1552463711994	0.039	-1.005	9.761	100
468	1552463712013	0.067	-1.014	9.761	100
469	1552463712032	0.061	-1.047	9.818	100
470	1552463712052	0.043	-1.034	9.785	100
471	1552463712072	0.035	-1.008	9.774	100
472	1552463712090	0.043	-1.019	9.812	100
473	1552463712110	0.066	-1.027	9.788	100
474	1552463712129	0.052	-1.031	9.788	100
475	1552463712153	0.042	-1.05	9.806	100
476	1552463712165	0.035	-1.014	9.79	100
477	1552463712183	0.045	-1.032	9.809	100
478	1552463712203	0.03	-1.025	9.818	100
479	1552463712241	0.044	-1.022	9.787	100
480	1552463712262	0.054	-1.02	9.783	100
481	1552463712279	0.031	-1.021	9.791	100
482	1552463712298	0.046	-1.027	9.805	100
483	1552463712317	0.055	-1.005	9.8	100
484	1552463712336	0.045	-1.021	9.801	100
485	1552463712359	0.045	-1.027	9.796	100
486	1552463712375	0.038	-1.037	9.796	100
487	1552463712396	0.045	-1.015	9.782	100
488	1552463712413	0.052	-1.013	9.797	100
489	1552463712431	0.054	-1.012	9.803	100
490	1552463712451	0.045	-1.033	9.813	100
491	1552463712470	0.044	-1.031	9.805	100
492	1552463712489	0.039	-1.022	9.788	100
493	1552463712511	0.041	-1.025	9.8	100
494	1552463712527	0.042	-1.025	9.797	100
495	1552463712547	0.047	-1.019	9.785	100
496	1552463712565	0.066	-1.002	9.801	100
497	1552463712584	0.05	-1.014	9.794	100
498	1552463712603	0.044	-1.024	9.8	100
499	1552463712622	0.046	-1.034	9.808	100
500	1552463712642	0.056	-1.018	9.795	100
501	1552463712680	0.049	-1.022	9.788	100
502	1552463712699	0.055	-1.018	9.801	100
503	1552463712718	0.046	-1.02	9.796	100
504	1552463712737	0.046	-1.023	9.79	100
505	1552463712756	0.05	-1.041	9.808	100
506	1552463712776	0.059	-1.007	9.809	100
507	1552463712795	0.043	-1.023	9.792	100
508	1552463712814	0.036	-1.033	9.787	100
509	1552463712834	0.045	-1.029	9.797	100
510	1552463712854	0.037	-1.022	9.796	100
511	1552463712873	0.038	-1.01	9.792	100
512	1552463712891	0.052	-1.012	9.796	100
513	1552463712910	0.055	-1.019	9.793	100
514	1552463712930	0.041	-1.042	9.8	100
515	1552463712950	0.042	-1.029	9.795	100
516	1552463712970	0.06	-1	9.803	100
517	1552463712987	0.053	-0.999	9.798	100
518	1552463713006	0.053	-1.012	9.796	100
519	1552463713027	0.035	-1.036	9.789	100
520	1552463713045	0.045	-1.026	9.804	100
521	1552463713064	0.03	-1.013	9.8	100
522	1552463713095	0.051	-0.998	9.785	100
523	1552463713121	0.044	-1.022	9.798	100
524	1552463713140	0.043	-1.028	9.814	100
525	1552463713161	0.034	-1.032	9.794	100
526	1552463713179	0.043	-1.021	9.777	100
527	1552463713198	0.041	-1.023	9.787	100
528	1552463713217	0.056	-1.014	9.8	100
529	1552463713237	0.054	-1.017	9.794	100
530	1552463713256	0.051	-1.032	9.8	100
531	1552463713276	0.045	-1.034	9.81	100
532	1552463713296	0.042	-1.023	9.803	100
533	1552463713313	0.051	-1.025	9.799	100
534	1552463713332	0.044	-1.031	9.792	100
535	1552463713351	0.038	-1.031	9.791	100
536	1552463713371	0.041	-1.045	9.857	100
537	1552463713388	0.046	-1.025	9.863	100
538	1552463713407	0.042	-1.003	9.783	100
539	1552463713429	0.041	-1.032	9.777	100
540	1552463713446	0.04	-1.045	9.824	100
541	1552463713469	0.043	-1.03	9.791	100
542	1552463713483	0.035	-0.999	9.78	100
543	1552463713503	0.046	-1.019	9.805	100
544	1552463713545	0.037	-1.041	9.802	100
545	1552463713569	0.043	-1.028	9.799	100
546	1552463713578	0.036	-1.037	9.801	100
547	1552463713597	0.049	-1.017	9.795	100
548	1552463713617	0.045	-1.001	9.789	100
549	1552463713635	0.064	-1.012	9.794	100
550	1552463713655	0.045	-1.023	9.779	100
551	1552463713674	0.044	-1.034	9.795	100
552	1552463713696	0.039	-1.025	9.8	100
553	1552463713713	0.043	-1.017	9.784	100
554	1552463713735	0.052	-1.013	9.791	100
555	1552463713751	0.045	-1.023	9.801	100
556	1552463713770	0.041	-1.029	9.804	100
557	1552463713789	0.045	-1.019	9.784	100
558	1552463713807	0.041	-1.029	9.796	100
559	1552463713827	0.046	-1.035	9.809	100
560	1552463713846	0.031	-1.022	9.805	100
561	1552463713865	0.038	-1.023	9.804	100
562	1552463713884	0.04	-1.043	9.796	100
563	1552463713904	0.05	-1.044	9.807	100
564	1552463713924	0.044	-1.035	9.8	100
565	1552463713942	0.03	-0.997	9.783	100
566	1552463713980	0.044	-1.031	9.816	100
567	1552463714000	0.066	-1.004	9.807	100
568	1552463714018	0.038	-1.018	9.783	100
569	1552463714037	0.044	-1.024	9.795	100
570	1552463714056	0.04	-1.042	9.805	100
571	1552463714075	0.035	-1.022	9.788	100
572	1552463714094	0.047	-1.018	9.789	100
573	1552463714113	0.051	-1.028	9.797	100
574	1552463714134	0.045	-1.023	9.779	100
575	1552463714154	0.044	-1.024	9.784	100
576	1552463714172	0.047	-1.017	9.799	100
577	1552463714192	0.049	-1.014	9.801	100
578	1552463714213	0.049	-1.012	9.797	100
579	1552463714230	0.056	-1.01	9.792	100
580	1552463714249	0.035	-1.02	9.753	100
581	1552463714267	0.012	-1.01	9.803	100
582	1552463714286	0.035	-1.007	9.813	100
583	1552463714307	0.044	-1.008	9.764	100
